Pers.No.,Termd,TermType,ReasonForLeaving,Rehire,BusinessUnit,EESubgroup,EEGroup,Commission,RecentRating,Tenure,Paygrade,TimeInPaygrade,PercentOfMarket,FinalPay,BeginPay,ChangeSince2020,PayIncreases,EdAssist,Sex,POC,Age,Promotion,DevRole,AppliedToJobs,HiredInJobs,PercentOfJobHired
1459,0,2,,0,IT,0,Temp,0,0,0.21,ACQ,0.21,1.01,35940,35940,0,0,0,0,2,22.33,0,0,1,1,1
1460,0,2,,0,CCO,1,Full-Time,1,0,0.2,1J,0.2,0.49,30825,30825,0,0,0,1,1,46.12,0,0,1,1,1
1461,0,2,,0,IT,0,Temp,0,0,0.21,ACQ,0.21,1.01,36035,36035,0,0,0,1,2,24.1,0,0,2,1,0.5
1462,1,0,Resigned-Unknown,0,CCO,1,Full-Time,1,0,0.01,1J,0.01,0.49,31400,31400,0,0,0,1,0,36.77,0,0,1,1,1
1463,0,2,,0,HR,0,Temp,0,0,0.2,ACQ,0.2,1.01,35880,35880,0,0,0,0,2,20.03,0,0,1,1,1
1464,0,2,,0,HR,1,Full-Time,0,0,0.2,3A,0.2,1.02,100180,100180,0,0,0,1,1,39.81,0,0,1,1,1
1465,1,0,Resigned-Personal Reasons,0,IT,1,Full-Time,0,0,0.05,2A,0.05,0.81,74725,74725,0,0,0,0,1,47,0,0,1,1,1
1466,0,2,,0,IT,1,Full-Time,0,0,0.18,1J,0.18,0.89,62230,62230,0,0,0,1,1,29.01,0,0,1,1,1
1467,0,2,,0,HR,0,Temp,0,0,0.2,ACQ,0.2,1.01,35485,35485,0,0,0,0,1,26.3,0,0,2,1,0.5
1468,0,2,,0,Net Svcs,0,Full-Time,0,4,0.2,3H,0.2,1.03,62630,62630,0,0,0,1,1,44.1,0,0,1,1,1
1469,0,2,,0,HR,0,Temp,0,0,0.19,ACQ,0.19,1.01,35870,35870,0,0,0,1,1,18.6,0,0,1,1,1
1470,1,0,Res-Dissat w/Job Content,0,Network Ops,0,Temp,0,1,0.16,ACQ,0.16,1.01,40010,40010,0,0,0,1,0,29.29,0,0,1,1,1
1471,0,2,,0,Network Ops,0,Temp,0,0,0.18,ACQ,0.18,1.01,39745,39745,0,0,0,1,2,38.82,0,0,1,1,1
1472,0,2,,0,Marketing,1,Full-Time,0,0,0.18,2A,0.18,0.88,75300,75300,0,0,0,1,1,36.19,0,0,1,1,1
1473,0,2,,0,Marketing,1,Full-Time,0,0,0.18,2A,0.18,0.88,75780,75780,0,0,0,1,1,34.43,0,0,1,1,1
1474,0,2,,0,Finance,0,Temp,0,0,0.14,ACQ,0.14,1.01,36350,36350,0,0,0,1,2,21.94,0,0,1,1,1
1475,0,2,,0,Net Svcs,0,Full-Time,0,0,0.18,2H,0.18,0.81,44250,44250,0,0,0,1,1,19.03,0,0,1,1,1
1476,0,2,,0,CCO,1,Full-Time,1,0,0.18,1J,0.18,0.49,31400,31400,0,0,0,0,1,29.79,0,0,1,1,1
1477,0,2,,0,Net Svcs,0,Full-Time,0,0,0.18,1H,0.18,0.98,41895,41895,0,0,0,0,1,36.88,0,0,1,1,1
1478,0,2,,0,CCO,1,Full-Time,1,0,0.18,1J,0.18,0.59,42575,42575,0,0,0,1,2,39.96,0,0,1,1,1
1479,0,2,,0,IT,1,Full-Time,0,0,0.18,2A,0.18,0.92,84160,84160,0,0,0,1,2,50.05,0,0,1,1,1
1480,0,2,,0,IT,1,Full-Time,0,0,0.18,1J,0.18,1.06,64695,64695,0,0,0,1,1,38.55,0,0,1,1,1
1481,0,2,,0,Net Svcs,0,Full-Time,0,0,0.18,3H,0.18,0.88,51275,51275,0,0,0,1,1,58.75,0,0,1,1,1
1482,0,2,,0,Network Ops,0,Full-Time,0,0,0.18,D1,0.18,0.89,34615,34615,0,0,0,0,1,41.65,0,0,1,1,1
1483,0,2,,0,IT,1,Full-Time,0,0,0.14,1J,0.14,0.92,64405,64405,0,0,0,0,1,31.14,0,0,1,1,1
1484,1,0,Resigned-Personal Reasons,0,Finance,1,Full-Time,0,0,0.1,2A,0.1,1.05,90175,90175,0,0,0,0,1,56.25,0,0,1,1,1
1485,0,2,,0,IT,1,Full-Time,0,0,0.18,3A,0.18,1.27,135660,135660,0,0,0,1,2,43.96,0,0,1,1,1
1486,0,2,,0,HR,0,Temp,0,0,0.1,ACQ,0.1,1.01,35725,35725,0,0,0,1,1,20.2,0,0,1,1,1
1487,0,2,,0,HR,0,Temp,0,0,0.1,ACQ,0.1,1.01,35735,35735,0,0,0,1,2,20.41,0,0,1,1,1
1488,1,1,Dis-End of Introductory Period,0,IT,1,Full-Time,0,0,0.14,1A,0.14,0.86,65675,65675,0,0,0,1,1,25.19,0,0,1,1,1
1489,0,2,,0,CCO,0,Full-Time,1,0,0.18,D3,0.18,0.91,41090,41090,0,0,0,0,1,55.2,0,0,1,1,1
1490,0,2,,0,Giro,1,Full-Time,0,0,0.14,1J,0.14,1.01,65270,65270,0,0,0,1,1,49.6,0,0,1,1,1
1491,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,1,3,0.04,D2,0.04,0.85,36380,36380,0,0,0,1,1,56.84,0,0,1,1,1
1492,0,2,,0,CCO,0,Full-Time,0,0,0.16,D2,0.16,0.95,40710,40710,0,0,0,1,1,31.17,0,0,1,1,1
1493,1,0,Res-Dissat w/Job Content,0,CCO,1,Full-Time,1,5,0.06,1J,0.06,0.49,31020,31020,0,0,0,1,0,30.14,0,0,1,1,1
1494,0,2,,0,CCO,0,Full-Time,0,0,0.16,D2,0.16,0.95,40580,40580,0,0,0,1,1,46.38,0,0,1,1,1
1495,0,2,,0,CCO,0,Full-Time,1,0,0.18,D2,0.18,0.9,38995,38995,0,0,0,0,1,50.3,0,0,1,1,1
1496,0,2,,0,CCO,1,Full-Time,1,0,0.16,1J,0.16,0.5,36595,36595,0,0,0,1,2,29.58,0,0,1,1,1
1497,0,2,,0,Finance,1,Full-Time,0,0,0.14,2A,0.14,0.94,80860,80860,0,0,0,0,2,27.95,0,0,1,1,1
1498,0,2,,0,Net Svcs,0,Full-Time,0,0,0.16,2H,0.16,0.81,44150,44150,0,0,0,1,1,20.51,0,0,1,1,1
1499,0,2,,0,Field Svcs,0,Full-Time,0,0,0.16,3H,0.16,0.86,52570,52570,0,0,0,1,1,47.38,0,0,1,1,1
1500,0,2,,0,Net Svcs,0,Full-Time,0,0,0.12,2H,0.12,0.92,50285,50285,0,0,0,1,1,29.4,0,0,1,1,1
1501,0,2,,0,Field Svcs,0,Full-Time,0,0,0.14,2H,0.14,0.83,45410,45410,0,0,0,1,1,19.58,0,0,1,1,1
1502,0,2,,0,CCO,1,Full-Time,1,1,0.12,1J,0.12,0.49,30870,30870,0,0,0,1,1,22.81,0,0,1,1,1
1503,0,2,,0,Marketing,0,Temp,0,0,0.14,ACQ,0.14,1.01,36135,36135,0,0,0,1,2,39.56,0,0,4,1,0.25
1504,0,2,,0,Marketing,1,Full-Time,0,0,0.16,1A,0.07,0.86,65105,52105,0.25,1,0,0,1,41.66,1,0,1,1,1
1505,0,2,,0,Network Ops,0,Full-Time,0,0,0.16,D3,0.16,0.83,44995,44995,0,0,0,1,1,40.03,0,0,1,1,1
1506,0,2,,0,Field Svcs,0,Full-Time,0,0,0.16,2H,0.16,0.81,44270,44270,0,0,0,1,1,23.73,0,0,1,1,1
1507,0,2,,0,Finance,1,Full-Time,0,0,0.14,1A,0.14,1.12,85600,85600,0,0,0,1,1,39.56,0,0,1,1,1
1508,0,2,,0,Field Svcs,0,Full-Time,0,0,0.08,2H,0.08,0.88,48320,48320,0,0,0,1,1,36.56,0,0,1,1,1
1509,0,2,,0,CCO,0,Temp,0,5,0.1,ACQ,0.1,1.01,36120,36120,0,0,0,0,2,19.13,0,0,1,1,1
1510,0,2,,0,CCO,1,Full-Time,1,0,0.12,1J,0.12,0.49,31240,31240,0,0,0,1,2,34.17,0,0,1,1,1
1511,1,0,Resigned-Relocation,0,Field Svcs,0,Full-Time,0,3,0.11,3H,0.11,0.93,56675,56675,0,0,0,1,2,40.54,0,0,1,1,1
1512,0,2,,0,CCO,1,Full-Time,1,2,0.14,1J,0.14,0.63,45935,45935,0,0,0,1,1,52.55,0,0,1,1,1
1513,0,2,,0,CCO,0,Full-Time,0,3,0.14,D2,0.14,0.81,33135,33135,0,0,0,1,1,33.3,0,0,1,1,1
1514,0,2,,0,CCO,0,Full-Time,0,0,0.14,D2,0.14,0.81,34560,34560,0,0,0,0,2,41.95,0,0,1,1,1
1515,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,0.06,D2,0.06,0.81,34940,34940,0,0,0,0,2,29.54,0,0,1,1,1
1516,0,2,,0,CCO,0,Full-Time,0,0,0.14,D2,0.14,0.81,34565,34565,0,0,0,0,2,28.39,0,0,1,1,1
1517,0,2,,0,CCO,0,Full-Time,0,0,0.14,D2,0.14,0.81,34645,34645,0,0,0,1,2,39.34,0,0,1,1,1
1518,0,2,,0,CCO,0,Full-Time,0,0,0.14,D2,0.14,0.81,34830,34830,0,0,0,1,1,52.01,0,0,1,1,1
1519,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,0.06,D2,0.06,0.81,33530,33530,0,0,0,0,0,29.53,0,0,1,1,1
1520,1,0,Resigned-Unknown,0,CCO,0,Full-Time,0,3,0.07,D2,0.07,0.81,33075,33075,0,0,0,0,1,42.71,0,0,1,1,1
1521,0,2,,0,Net Svcs,0,Full-Time,0,0,0.14,3H,0.14,0.99,57330,57330,0,0,0,1,1,49.43,0,0,1,1,1
1522,0,2,,0,Network Ops,0,Full-Time,0,0,0.14,D1,0.14,0.89,35115,35115,0,0,0,0,1,27.21,0,0,1,1,1
1523,0,2,,0,Field Svcs,0,Full-Time,0,0,0.1,ACQ,0.1,0.89,48215,48215,0,0,0,1,1,31.21,0,0,1,1,1
1524,0,2,,0,HR,0,Temp,0,0,0.12,ACQ,0.12,1.01,36335,36335,0,0,0,0,1,20.08,0,0,1,1,1
1525,0,2,,0,HR,1,Full-Time,0,0,0.12,5A,0.12,1.04,135130,135130,0,0,0,0,1,56.89,0,0,1,1,1
1526,0,2,,0,Field Svcs,0,Full-Time,0,0,0.12,ACQ,0.12,0.82,44490,44490,0,0,0,1,2,27.85,0,0,1,1,1
1527,0,2,,0,CCO,1,Full-Time,1,0,0.1,1J,0.1,0.49,31385,31385,0,0,0,1,1,49.28,0,0,1,1,1
1528,0,2,,0,CCO,1,Full-Time,1,0,0.12,1J,0.12,0.49,31480,31480,0,0,0,1,1,49.28,1,0,2,2,1
1529,0,2,,0,CCO,1,Full-Time,1,0,0.12,1J,0.12,0.49,30830,30830,0,0,0,1,2,36.25,0,0,1,1,1
1530,0,2,,0,Network Ops,1,Full-Time,0,0,0.12,1A,0.12,0.95,72465,72465,0,0,0,1,1,37.06,0,0,1,1,1
1531,1,0,Res-Another Position,0,CCO,1,Full-Time,1,3,0.12,1J,0.12,0.49,31425,31425,0,0,0,1,1,31.76,0,0,1,1,1
1532,0,2,,0,Net Svcs,0,Full-Time,0,0,0.08,2H,0.08,0.81,45015,45015,0,0,0,1,1,39.56,0,0,1,1,1
1533,0,2,,0,Field Svcs,0,Full-Time,0,0,0.12,2H,0.12,0.81,44815,44815,0,0,0,1,1,21.14,0,0,1,1,1
1534,0,2,,0,IT,0,Temp,0,0,0.12,ACQ,0.12,1.01,40000,40000,0,0,0,1,1,24.84,0,0,1,1,1
1535,0,2,,0,HR,0,Full-Time,0,0,0.12,D3,0.12,0.86,48310,48310,0,0,0,0,1,26.29,0,0,1,1,1
1536,1,0,Resigned-Personal Reasons,0,IT,0,Temp,0,3,0.1,ACQ,0.1,1.01,39830,39830,0,0,0,0,1,29.52,0,0,1,1,1
1537,0,2,,0,IT,0,Temp,0,0,0.12,ACQ,0.12,1.01,39895,39895,0,0,0,0,1,23.61,0,0,1,1,1
1538,0,2,,0,Net Svcs,0,Full-Time,0,0,0.12,2H,0.12,0.81,44830,44830,0,0,0,1,1,30.72,0,0,1,1,1
1539,0,2,,0,IT,0,Temp,0,0,0.12,ACQ,0.12,1.01,40345,40345,0,0,0,1,1,24.21,0,0,1,1,1
1540,0,2,,0,IT,0,Temp,0,0,0.12,ACQ,0.12,1.01,40115,40115,0,0,0,1,2,20.97,0,0,1,1,1
1541,0,2,,0,IT,0,Temp,0,0,0.12,ACQ,0.12,1.01,39810,39810,0,0,0,0,2,23.75,0,0,1,1,1
1542,0,2,,0,IT,0,Temp,0,0,0.1,ACQ,0.1,1.01,40110,40110,0,0,0,1,2,21.38,0,0,1,1,1
1543,0,2,,0,IT,0,Temp,0,0,0.1,ACQ,0.1,1.01,40330,40330,0,0,0,0,1,21.2,0,0,1,1,1
1544,0,2,,0,HR,0,Temp,0,0,0.12,ACQ,0.12,1.01,35565,35565,0,0,0,0,2,19.31,0,0,1,1,1
1545,0,2,,0,Marketing,1,Full-Time,0,0,0.12,2A,0.12,0.88,75280,75280,0,0,0,1,2,28.04,0,0,1,1,1
1546,0,2,,0,Field Svcs,0,Full-Time,0,0,0.12,2H,0.12,0.94,51475,51475,0,0,0,1,1,27.3,0,0,1,1,1
1547,0,2,,0,Net Svcs,0,Full-Time,0,0,0.1,3H,0.1,1.03,62585,62585,0,0,0,1,1,44.02,0,0,1,1,1
1548,0,2,,0,IT,1,Full-Time,0,0,0.12,3A,0.12,0.81,85940,85940,0,0,0,1,1,58.11,0,0,1,1,1
1549,0,2,,0,IT,1,Full-Time,0,0,0.08,1A,0.08,0.9,72140,72140,0,0,0,1,1,25.83,0,0,1,1,1
1550,0,2,,0,CCO,1,Full-Time,1,0,0.12,1A,0.12,0.51,41750,41750,0,0,0,1,1,51.36,0,0,1,1,1
1551,0,2,,0,Finance,1,Full-Time,0,0,0.1,2A,0.1,1.05,90225,90225,0,0,0,0,2,53.23,0,0,1,1,1
1552,0,2,,0,Net Svcs,0,Full-Time,0,0,0.1,D3,0.1,0.81,46245,46245,0,0,0,0,1,56.25,0,0,1,1,1
1553,0,2,,0,Net Svcs,0,Full-Time,0,0,0.1,D3,0.1,0.81,45550,45550,0,0,0,0,1,33.09,0,0,1,1,1
1554,0,2,,0,Field Svcs,0,Full-Time,0,0,0.1,D3,0.1,0.81,45950,45950,0,0,0,1,1,38.23,0,0,1,1,1
1555,0,2,,0,Net Svcs,0,Full-Time,0,0,0.1,3H,0.1,0.84,51320,51320,0,0,0,1,2,37.5,0,0,1,1,1
1556,0,2,,0,Finance,1,Full-Time,1,0,0.1,1J,0.1,0.92,56430,56430,0,0,0,0,1,30.43,0,0,1,1,1
1557,0,2,,0,HR,1,Full-Time,0,0,0.1,2A,0.1,0.99,85500,85500,0,0,0,0,2,56.29,0,0,1,1,1
1558,0,2,,0,Field Svcs,0,Full-Time,0,0,0.1,2H,0.1,0.83,46190,46190,0,0,0,1,1,24.36,0,0,1,1,1
1559,0,2,,0,IT,0,Temp,0,0,0.1,ACQ,0.1,1.01,40210,40210,0,0,0,0,2,25.33,0,0,1,1,1
1560,0,2,,0,HR,0,Temp,0,0,0.1,ACQ,0.1,1.01,35570,35570,0,0,0,0,1,20.89,0,0,1,1,1
1561,0,2,,0,IT,0,Temp,0,0,0.1,ACQ,0.1,1.01,40180,40180,0,0,0,1,2,22.04,0,0,1,1,1
1562,0,2,,0,IT,0,Temp,0,0,0.1,ACQ,0.1,1.01,40345,40345,0,0,0,1,2,20.18,0,0,1,1,1
1563,0,2,,0,Field Svcs,0,Full-Time,0,0,0.1,1H,0.1,0.93,40190,40190,0,0,0,1,1,27.59,0,0,1,1,1
1564,0,2,,0,Field Svcs,0,Temp,0,3,0.1,ACQ,0.1,1.01,31545,31545,0,0,0,1,2,19.48,0,0,1,1,1
1565,0,2,,0,CCO,1,Full-Time,1,0,0.1,1J,0.1,0.5,45430,45430,0,0,0,1,1,59.45,0,0,1,1,1
1566,0,2,,0,Net Svcs,0,Full-Time,0,3,0.1,2H,0.1,0.82,45330,45330,0,0,0,1,1,24.98,0,0,1,1,1
1567,0,2,,0,Net Svcs,0,Full-Time,0,0,0.1,2H,0.1,0.82,45255,45255,0,0,0,1,1,19.51,0,0,1,1,1
1568,0,2,,0,IT,1,Full-Time,0,0,0.1,1A,0.1,1.16,93700,93700,0,0,0,1,2,61.13,0,0,1,1,1
1569,0,2,,0,Marketing,1,Full-Time,0,0,0.1,2A,0.1,0.88,75760,75760,0,0,0,0,1,25.97,0,0,1,1,1
1570,0,2,,0,IT,1,Full-Time,0,0,0.1,1A,0.1,1,80910,80910,0,0,0,1,1,40.54,0,0,1,1,1
1571,0,2,,0,CCO,0,Full-Time,1,1,0.08,D2,0.08,0.84,34440,34440,0,0,0,0,1,37.97,0,0,1,1,1
1572,0,2,,0,Field Svcs,0,Full-Time,0,0,0.08,2H,0.08,0.94,51065,51065,0,0,0,1,0,30.84,0,0,1,1,1
1573,0,2,,0,HR,0,Temp,0,0,0.08,ACQ,0.08,1.01,36025,36025,0,0,0,1,1,20.78,0,0,1,1,1
1574,0,2,,0,Net Svcs,0,Full-Time,0,0,0.1,ACQ,0.1,1.17,63560,63560,0,0,0,1,1,46.39,0,0,1,1,1
1575,0,2,,0,Net Svcs,0,Full-Time,0,0,0.1,2H,0.1,0.88,48450,48450,0,0,0,1,1,39.47,0,0,1,1,1
1576,0,2,,0,Network Ops,0,Full-Time,0,0,0.1,D3,0.1,0.88,49530,49530,0,0,0,0,2,26.92,0,0,1,1,1
1577,0,2,,0,CCO,0,Full-Time,1,0,0.08,D3,0.08,0.82,46080,46080,0,0,0,0,2,50.95,0,0,1,1,1
1578,0,2,,0,Finance,0,Temp,0,0,0.08,ACQ,0.08,1.01,35710,35710,0,0,0,1,1,22.23,0,0,1,1,1
1579,0,2,,0,Marketing,1,Full-Time,0,0,0.08,1A,0.08,0.86,65905,65905,0,0,0,0,2,42.87,0,0,1,1,1
1580,0,2,,0,IT,1,Full-Time,0,0,0.08,1J,0.08,0.85,55530,55530,0,0,0,0,0,39.18,0,0,1,1,1
1581,0,2,,0,IT,1,Full-Time,0,0,0.08,1J,0.08,1.01,70435,70435,0,0,0,1,2,25.4,0,0,1,1,1
1582,0,2,,0,IT,0,Temp,0,0,0.07,ACQ,0.07,1.01,39655,39655,0,0,0,1,2,23.79,0,0,1,1,1
1583,0,2,,0,IT,0,Temp,0,0,0.07,ACQ,0.07,1.01,39710,39710,0,0,0,1,2,21.09,0,0,1,1,1
1584,0,2,,0,Net Svcs,0,Temp,0,0,0.07,ACQ,0.07,1.01,32085,32085,0,0,0,1,0,16.13,0,0,1,1,1
1585,0,2,,0,Field Svcs,0,Temp,0,0,0.07,ACQ,0.07,1.01,31565,31565,0,0,0,1,1,16.93,0,0,1,1,1
1586,1,0,Res-Dissat Comp. and Benefits,0,Marketing,0,Temp,0,3,0.08,ACQ,0.08,1.01,36105,36105,0,0,0,0,0,20.28,0,0,1,1,1
1587,0,2,,0,Net Svcs,0,Full-Time,0,0,0.07,D3,0.07,0.85,46380,46380,0,0,0,0,1,35.09,0,0,1,1,1
1588,0,2,,0,Field Svcs,0,Temp,0,0,0.07,ACQ,0.07,1.01,31965,31965,0,0,0,1,1,19.22,0,0,1,1,1
1589,0,2,,0,CCO,0,Full-Time,0,0,0.06,D2,0.06,0.95,40590,40590,0,0,0,0,1,59.23,0,0,1,1,1
1590,0,2,,0,IT,1,Full-Time,0,0,0.08,1J,0.08,0.99,64140,64140,0,0,0,1,2,45.11,0,0,1,1,1
1591,0,2,,0,CCO,0,Full-Time,0,0,0.06,D2,0.06,0.95,40850,40850,0,0,0,0,2,28.2,0,0,1,1,1
1592,0,2,,0,Marketing,0,Full-Time,0,0,0.07,D3,0.07,0.83,46745,46745,0,0,0,0,1,37.05,0,0,1,1,1
1593,0,2,,0,Field Svcs,0,Temp,0,0,0.07,ACQ,0.07,1.01,31890,31890,0,0,0,1,1,18.34,0,0,1,1,1
1594,0,2,,0,Field Svcs,0,Temp,0,0,0.07,ACQ,0.07,1.01,32100,32100,0,0,0,1,1,16.69,0,0,1,1,1
1595,0,2,,0,CCO,1,Full-Time,1,0,0.08,1J,0.08,0.5,45375,45375,0,0,0,1,1,58.65,0,0,1,1,1
1596,0,2,,0,HR,0,Temp,0,0,0.08,ACQ,0.08,1.01,35760,35760,0,0,0,1,1,21.3,0,0,1,1,1
1597,0,2,,0,CCO,0,Full-Time,1,0,0.07,D2,0.07,0.85,36630,36630,0,0,0,0,1,26.23,0,0,1,1,1
1598,0,2,,0,CCO,1,Full-Time,1,0,0.07,1J,0.07,0.56,40110,40110,0,0,0,0,2,33.31,0,0,1,1,1
1599,0,2,,0,IT,1,Full-Time,0,3,0.07,3A,0.07,1.23,130205,130205,0,0,0,1,2,39.41,0,0,1,1,1
1600,0,2,,0,CCO,0,Full-Time,0,0,0.06,D2,0.06,0.95,41235,41235,0,0,0,1,1,39.29,0,0,1,1,1
1601,0,2,,0,Field Svcs,0,Full-Time,0,0,0.08,2H,0.08,0.88,48155,48155,0,0,0,1,1,29.13,0,0,1,1,1
1602,0,2,,0,Finance,1,Full-Time,1,0,0.07,1J,0.07,0.87,56260,56260,0,0,0,0,2,36.37,0,0,1,1,1
1603,0,2,,0,Net Svcs,0,Full-Time,0,0,0.07,3H,0.07,0.81,49420,49420,0,0,0,1,1,31.26,0,0,1,1,1
1604,0,2,,0,Net Svcs,0,Full-Time,0,0,0.07,2H,0.07,0.89,46235,46235,0,0,0,1,1,34.49,0,0,1,1,1
1605,0,2,,0,IT,0,Temp,0,3,0.08,ACQ,0.08,1.01,40035,40035,0,0,0,1,1,21.68,0,0,1,1,1
1606,0,2,,0,Net Svcs,0,Full-Time,0,0,0.07,2H,0.07,0.86,47220,47220,0,0,0,1,1,34.61,0,0,1,1,1
1607,0,2,,0,Giro,1,Full-Time,1,0,0.08,1J,0.08,0.25,22210,22210,0,0,0,1,1,59.55,0,0,1,1,1
1608,0,2,,0,Giro,0,Part-Time,0,0,0.08,1H,0.07,0.83,38500,33734.2,0.14,1,0,1,1,26.91,0,0,1,1,1
1609,0,2,,0,Finance,1,Full-Time,1,0,0.08,1J,0.08,0.85,55115,55115,0,0,0,0,1,39.29,0,0,1,1,1
1610,0,2,,0,IT,1,Full-Time,0,0,0.08,1J,0.08,1.09,66905,66905,0,0,0,1,2,24.15,0,0,1,1,1
1611,0,2,,0,Net Svcs,0,Full-Time,0,0,0.08,3H,0.08,0.96,58810,58810,0,0,0,1,1,28.27,0,0,1,1,1
1612,0,2,,0,Net Svcs,0,Temp,0,4,0.05,ACQ,0.05,1.01,31645,31645,0,0,0,1,2,17.45,0,0,1,1,1
1613,0,2,,0,CCO,1,Full-Time,1,0,0.05,1J,0.05,0.49,31050,31050,0,0,0,1,1,52.68,0,0,1,1,1
1614,0,2,,0,Net Svcs,0,Temp,0,0,0.04,ACQ,0.04,1.01,31780,31780,0,0,0,1,2,18.54,0,0,1,1,1
1615,0,2,,0,CCO,0,Full-Time,0,3,4.24,D4,2.33,0.86,44680,34904,0.28,0,0,0,1,44.87,0,0,1,1,1
1616,0,2,,0,IT,0,Temp,0,0,0.07,ACQ,0.07,1.01,40350,40350,0,0,0,1,1,21.37,0,0,1,1,1
1617,0,2,,0,IT,0,Temp,0,0,0.07,ACQ,0.07,1.01,39830,39830,0,0,0,0,1,23.03,0,0,1,1,1
1618,0,2,,0,CCO,0,Full-Time,1,0,0.02,D2,0.02,0.85,36340,36340,0,0,0,1,1,24.72,0,0,1,1,1
1619,0,2,,0,CCO,0,Full-Time,0,0,0.06,D2,0.06,0.95,40365,40365,0,0,0,0,2,51.82,0,0,1,1,1
1620,1,0,Res-Dissat w/Work Schedule,0,Marketing,0,Temp,0,1,0.01,ACQ,0.01,1.01,35710,35710,0,0,0,0,1,21.74,0,0,1,1,1
1621,0,2,,0,CCO,0,Full-Time,0,0,0.06,D2,0.06,0.95,40935,40935,0,0,0,1,1,36.98,0,0,1,1,1
1622,0,2,,0,Field Svcs,0,Full-Time,0,0,0.07,2H,0.07,0.88,48170,48170,0,0,0,1,1,25.32,0,0,1,1,1
1623,0,2,,0,Net Svcs,0,Full-Time,0,0,0.07,2H,0.07,0.88,48495,48495,0,0,0,1,1,27.56,0,0,1,1,1
1624,0,2,,0,Net Svcs,0,Full-Time,0,0,0.06,2H,0.06,0.88,48060,48060,0,0,0,1,1,29.8,0,0,1,1,1
1625,0,2,,0,IT,0,Temp,0,0,0.07,ACQ,0.07,1.01,39805,39805,0,0,0,1,1,21.85,0,0,1,1,1
1626,0,2,,0,Field Svcs,0,Full-Time,0,0,0.07,3H,0.07,0.86,52820,52820,0,0,0,1,2,37.17,0,0,1,1,1
1627,1,0,Res-Dissat w/Job Content,0,Field Svcs,0,Full-Time,0,1,0.02,3H,0.02,0.83,50645,50645,0,0,0,1,0,55.26,0,0,1,1,1
1628,0,2,,0,HR,0,Temp,0,0,0.05,ACQ,0.05,1.01,39705,39705,0,0,0,1,2,28.88,0,0,1,1,1
1629,0,2,,0,CCO,1,Full-Time,1,0,0.07,1J,0.07,0.49,31140,31140,0,0,0,1,0,23.88,0,0,1,1,1
1630,0,2,,0,Network Ops,1,Full-Time,0,0,0.07,1J,0.07,0.82,53010,53010,0,0,0,1,1,36.36,0,0,1,1,1
1631,0,2,,0,Net Svcs,0,Full-Time,0,0,0.07,3H,0.07,1,61170,61170,0,0,0,1,2,37.78,0,0,1,1,1
1632,0,2,,0,IT,0,Temp,0,0,0.04,ACQ,0.04,1.01,40145,40145,0,0,0,0,1,21.72,0,0,1,1,1
1633,0,2,,0,Field Svcs,0,Full-Time,0,0,0.07,2H,0.07,0.9,49140,49140,0,0,0,1,1,54.15,0,0,1,1,1
1634,0,2,,0,Field Svcs,0,Temp,0,0,0.07,ACQ,0.07,1.01,31755,31755,0,0,0,1,2,16.73,0,0,1,1,1
1635,0,2,,0,Net Svcs,0,Temp,0,3,0.07,ACQ,0.07,1.01,31820,31820,0,0,0,1,0,18.14,0,0,1,1,1
1636,0,2,,0,CCO,1,Full-Time,1,0,0.07,3A,0.07,0.58,70920,70920,0,0,0,0,1,41.66,0,0,1,1,1
1637,1,0,Resigned - Lack of Training,0,CCO,0,Full-Time,1,3,0.02,D2,0.02,0.85,37010,37010,0,0,0,0,0,26.75,0,0,1,1,1
1638,0,2,,0,CCO,0,Full-Time,1,0,0.06,D2,0.06,0.9,38480,38480,0,0,0,0,2,21.43,0,0,1,1,1
1639,0,2,,0,Field Svcs,0,Full-Time,0,0,0.05,1H,0.05,1,42940,42940,0,0,0,0,2,38.66,0,0,1,1,1
1640,1,0,Res-Another Position,0,CCO,0,Full-Time,0,3,0.01,D2,0.01,0.81,34870,34870,0,0,0,1,1,29.75,0,0,1,1,1
1641,0,2,,0,CCO,0,Full-Time,0,0,0.05,D2,0.05,0.81,34490,34490,0,0,0,1,2,32.93,0,0,1,1,1
1642,1,0,Res-Dissat w/Work Conditions,0,CCO,0,Full-Time,0,3,0.02,D2,0.02,0.81,33605,33605,0,0,0,1,1,29.44,0,0,1,1,1
1643,0,2,,0,CCO,0,Full-Time,0,0,0.05,D2,0.05,0.81,33070,33070,0,0,0,0,1,32.99,0,0,1,1,1
1644,0,2,,0,CCO,0,Full-Time,0,0,0.05,D2,0.05,0.81,32915,32915,0,0,0,0,2,23.67,0,0,1,1,1
1645,0,2,,0,Net Svcs,0,Full-Time,0,0,0.05,2H,0.05,0.91,47795,47795,0,0,0,1,1,20.34,0,0,1,1,1
1646,0,2,,0,Field Svcs,0,Full-Time,0,0,0.04,3H,0.04,0.98,60225,60225,0,0,0,1,0,60.73,0,0,1,1,1
1647,0,2,,0,CCO,1,Full-Time,1,0,0.05,1J,0.05,0.5,45785,45785,0,0,0,1,1,53.72,0,0,1,1,1
